,상품명,리뷰,구매자 평점
29635,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",정품 맞다 충전기 정품 맞다 완전 뜨겁다 터지다 또 뜨거워지다 핸드폰 접촉 불량 소리 나다 ㅠ 충전기 사용 불가 ㅜㅜ 삼성 정품 믿다 고다 사다 반품,0
29637,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",선도 길다 좋다 공지 배송 간 한참 늦다 오다 아쉽다 충전기 자체 작동 잘 되다 고속 충전 안되다 설정 관리 배터리 고속 유선 충전 확인,0
29640,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",한 잘 쓰다 정품 맞다 한 충전기 불덩이 뜨겁다 충전 저속 충전 ㅋ 완충 시간 걸리다 ㅋㅋ ㅋㅋ 사용 기한 한 또 새다 제품 알아보다 사다 야 ㅋ,0
29643,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",사놓다 쟁이다 얼마 전 쓰다 선이 어댑터 망가지다 핸드폰 쓰다 처음 보다 같다 보통 선이 망가지다 선만 살다 삼성 정품 사다 엄청 금방 고장,0
29644,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",비싸다 돌다 주다 사다 여기다 싸게 사다 가격 적인 정말 괜찮다 구매 배송 다음날 도착 충전 잘 되다,1
29649,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",구매 현재 이상 없이 사용 물건 막다 쓰다 인 아직 줄 끊어지다 고장 이용 중 충전 발열 없다 만족 ^^,1
29650,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",삼성 정품 뜨다 구매 다 진짜 거의 고장 ㅋㅋ ㅋㅋ ㅋ 충전 안되다 혹시나 하다 다 앗다 잘 되다 ㅋㅋ ㅋㅋ ㅋ 산 후회 되다 ㅋㅋ ㅋ 진짜 편의점 충전기 더 같다,1
29652,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",돈 쓰다 경험 다른 고려 삼성 정품 하다 계속 꼽다 충전기 제대로 연결 알리다 뜨다 제대로 충전 안 되다 역시 싸다 당하,0
29653,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",충전기 소리 나다 충전 때 직 직 하다 소리 나다 너무 슬다 핸드폰 사면 받다 충전기 이런 없다 정품 하지만 별로 품질 좋다 같다,0
29654,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",네 산지 얼마 안 그냥 고속 충전 안되다 유선 충전 저속 충전 되다 없다 랜덤 박스 호갱,0
29655,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",좋다 자다 낫다 꺾다 여 잇다 급히 새로 길이 긷다 더 편하다 구 속다 충전 잘 되다 ^^ 구매 의사 잇다,1
29657,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",충전기 정품 쓰다 조금 비싸다 삼성 정품 이상 하다 여러 사다 확실 사다 제대로 오래 쓰다 좋다 습 노트 사용 잔 시간 완충 되다,1
29660,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",타입 타입 케이블 쓰다 왠지 이것다 더 오래가다 느낌 느낌 핸드폰 산지 얼마 안되다 핸드폰 고장 자꾸 충전 되다 안 되다 하다 구 데다 충전기 사다,0
29661,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",좋다 여러 개사 걍 사다 역시 초고속 너무 좋다 오래오래 쓰다 지나다 잘 쓰다,1
29662,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",품질 저질 산지 한 고장 나다 품질 문제 충전 일주일 한두 정도 사용 실사 회정 안되다 품질 문제 있다 보이다,0
29663,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",엘지 핸드폰 호환 되다 잘 쓰다 같다 제품 삼성 정품 더 싸다 곳 쿠 팡 이름 걸다 파다 더 믿다 수 같다 돈 더 주다 사다 만족,1
29664,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",고속 충전 전 되다 저속 충전 가능 시간 씩 충전 하다 충전 속도 너무 느리다 시간 충전 하다 폐기 처분 다른 곳 구매 하다 쿠 팡 사용 자제 하다,0
29666,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",사용 잘 쓰다 있다 문제 없다 구입 후 쓰다 충전 속도 느리다 충전 시 발열 현상 불편 없다 그냥 따뜻하다 정도,0
29669,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",고속 충전 잘 되다 굳 쓰다 충전기 같다 제품 찾다 로켓 배송 없다 구매 고속 충전 잘 되다 만족 만족,1
29670,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",코드 꼽다 뒤 후 충전기 손 잡다 없다 뜨거워지다 충전 되다 안되다 계속 충전 알리다 띠링띠링 사다 쓰레기통,0
29671,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",정품 아 상품 평 안 읽다 고산 후회 되다 발열 현상 있다 충전기 인식 안되다 계속 꽂다 때 날다 소리 귀찮다 그냥 버리다 사다 말다,0
29673,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",최고 플러스 구매 충절 안 들다 있다 급 구매 하다 제품 반신반의 하다 대 박진 짜다 급속 충전 잘 되다 비싸다 가격 제품 좋다 ^^,1
29675,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",갤럭시 쓰다 고속 충전 잘 되다 요 받다 그냥 휴대폰 새로 사면 박스 안 충전기 같다 느낌,0
29677,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",정품 맞다 ^^ 딸아이 핸드폰 중고 사면 충전기 필요 사다 비교 정품 맞다 좋다,1
29678,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",삼성 수준 받아먹다 서다 충전기 제대로 못 달 못 채우다 고장 남다 케이블 재질 싸구려 같다 음차 라 다이 소 원 두개 사세,0
29679,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",정품 맞다 잘 쓰다 ^^ 받자 마 자 쓰다 고속 충전 잘 되다 싸게 잘 산거 같다 삼성 매장 개이득 ㅎㅎ 정품 맞다 만족 ^^,1
29680,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",사다 말다 돈 아깝다 며칠 쓰다 고장 나다 정품 맞다 의심 그냥 매장 가다 사 가격 귀찮다 구매 엉망,0
29681,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",고속 충전 충전기 충전 때 고속 충전 글씨 뜨다 뜨다 글 없다 정도 쓰다 같다 지금 뜨다 글 저속 충전 싸게 산 의심 막다,0
29686,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",산지 두 안 쓰다 고장 남다 하다 충전기 문제 케이블 문제 다 시사 오래 쓰리다 부 삼성 사다 너무 황당 짜증 남 ㅡㅡ ㅜ,0
29687,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",저렴 제품 다 사용 해보다 정품 하다 없다 정품 비교 정품 맞다 고속 충전 잘 되다 ㅎㅎ 추천,1
29688,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",웬만하다 안 쓰다 택배 받자 마 자 쓰다 고장 확인 하다 보내다 시 모르다 저속 충전 알람 계속 짜증나다 던지다 뻔하다 ^^,0
29691,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",삼성 정품 차이 별로 알다 집 충전기 여분 필요 구매 고속 충전 빠르다 되다 정품 크다 차이 못 느끼다 지금 사용,0
29694,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",좋다 삼성전자 USB 타입 급속 여행 핸드폰 충전기 블랙 삼성전자 USB 타입 급속 여행 핸드폰 충전기 블랙,1
29695,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",아주 좋다 만족 하다 쓰다 다른 충전기 알아보다 기왕이면 삼성 제품 찾다 서다 써보다 고속 충전 완전 잘 되다 가격 강추 강추,1
29696,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",산지 주되다 후기 접촉 불량 심하다 개불 펴다 첫날 접촉 잘 안되다 코드 왓 다리다 갓다리 하다 충전 표시 뜨다 맞추다 되다 불편 하다 상관없다 분 추천,0
29698,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",충전 가열 되다 받다 몇일 동안 사용 첫날 괜찮다 다음날 콘센트 전기 소리 들리다 처음 콘센트 문제 알다 이제 품다 콘센트 끄니 소리 안 나다 충전 동안 충전기 휴대폰 엄청 뜨거워지다 고속 충전 되다 구매 계속 일반 충전 되다 밤 전기 소리 잠 못 잘 정도,0
29700,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",정품 맞다 쓰다 삼성 충전기 발열 전혀 없다 꽂다 때 삐 소리 나다 충전 하다 분 따뜻 케이블 문제 바꾸다 똑같다,0
29704,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",정품 살다 진리 무조건 정품 사기 하다 발열 없다 고속 충전 잘 되다 단말 고장 대하다 우려 없다 마음 하다 매일 오래 쓰다 좋다 사세,1
29707,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",고속 충전 안 되다 고속 충전 위하다 사다 고속 충전 안 되다 일부러 삼성 정품 살다 고르다 산 ㅜㅜ 더불다 워치 충전 전혀 안되다 도대체 왜 안되다 돈 버리다 ㅜㅜ 집다 일반 충전기 있다 말다,0
29708,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",별 아깝다 정품 인지도 의심 불량 충전 전혀 안되다 절대 구매 말다 삼성 대리점 정품 구매 정신 건강 이롭다,0
29709,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",삼성 믿다 사다 본체 고장 한 밖 사용 충전 안 되다 케이블 선 괜찮다,0
29710,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",잘 애용 있다 급속 희다 줄 가다 급속 충전 되다,1
29714,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",하다 품다 사용 하루 되다 충전기 본체 벌써 고장 나다 케이블 되다 사다 말다 완전 하다 품다 ㅡㅡ 급속 충전기 급속 고장,0
29717,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",만족 배송 빠르다 잘 받다 저렴 가격 만족,1
29718,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",아주 ㅎㅎ ㅎㅎ 신랑 사다 사다 데불다 만 없이 잘 아이폰 유저 빨리 충전 되다 자다 모르다 무 트다 잘 사용 있다,1
29719,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",선이 불량 유선 충전 뜨다 다른 꽂다 잘 되다 정품 맞다 아 귀찮다 반품 안 하다 제대로 되다 상품 보내다,0
29721,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",장난하 원 충전기 하루 안되다 네 삼성 품이 돈 사다 다이 소만 못하다 네 사다 말다 폰 이상 하다 줄 알다,0
29723,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",노트 고속 충전기 노트 고속 충전 되다 각 갤럭시 제품 고속 충전 가능 하다 충전기 따로 잘 알아보다 구매 바라다,1
29725,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",충전기 고속 충전기 케이블 고속 충전 지원 고속 충전 되다 말장난 싸게 파다 처음 살다 참고 하다,0
29728,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",상품 산지 처음 잘 되다 지금 아예 작동 도안 되다 어제 그나마 일반 오늘 아예 작동 안되다,0
29729,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",다 있다 그냥 충전기 사다 꼽다 폰 다른 꼽다 팝업 창 뜨다 길다 부랴부랴 구매 더 이상 폰 하다 잘 충전 되다,0
29730,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",베리 굿 굳굳 굳다 충전 잘 알다 하다 어머니 위하다 잠깐 꼽다 아두 보내다 며칠 동안 전화 오다 너무너무 좋아하다 기쁘다,1
29736,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",사용 잠시 없다 급하다 용 하다 원래 긷다 좋다 원래 쓰다 좀 짧다 ㅋ 걸다 있다 여 ㅋㅋ,1
29737,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",정품 충전기 케이블 배포 솔직히 샘 숭 충전기 많다 더 사다,0
29738,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",그냥 돈 조금 더 주다 사세 쓰다 고장 차라리 사다 오래 쓰다 잃어버리다 이상 말,0
29741,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",폰 연결 어 터 고주파 소리 신경 쓰이다 밖 쓰다 되다 똑같다 제품 다른 연결 소리 안남 제품 불량 파나다 ㅠㅠ,0
29742,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",상품 받다 충전 전혀 안되다 충전 표시 뜨다 갑자기 먹통 이런 처음 별 아깝다,0
29745,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",정품 인 같다 이상 무 다 정품 싸게 구입 현재 쓰다 잘 되다 고속 충전 잘 되다 정품 맞다 같다,1
29748,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",구매 사용 하다 접어다 들다 충전 안되다 안쪽 제품 많다 굳이 원 넘다 구매 필요 없다,0
29749,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",못쓰다 한 못 넘다 어댑터 고장 나다 충전 안 되다 보상 못 받다 가요,0
29754,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",사용 하다 일주일 안되다 고장 나다 발열 심하다 충전 되다 안되다 하다 불량품 원래 품질 그런 잘 모르다,0
29756,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",일단 정품 안심 되다 선이 긷다 너무 좋다 기존 쓰다 일체 불편 이 제품 분리 너무 좋다,1
29757,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",비싸다 정품 사다 벌 크다 정품 좋다 저번 벌다 크다 사다 때 하루 망가지다 그렇다 없다 좋다,1
29758,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",정품 맞다 처음 잘 사용 하다 같다 얼마 안 가다 삐 하다 고주파 소리 같다 너무 뜨겁다 사용 못하다 다 그래요 ㅠ ㅠ 공교 불량품 온건 불다 날 까다 다 버리다 ㅠ ㅠ,0
29759,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",쓰다 계속 삐 소리 나다 고속 충전 안 되다 배송 너무 늦다 다시 반품 복잡 안 하다 진짜 최악,0
29760,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",급 충 전혀 급 충이 안 되다 엄마 드릴 구입 가지 삼성 급 충 속도 자체 다르다 정품 맞다,0
29761,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",고속 충전 잘 되다 만족 기억 삼성 가다 구매 넘다 같다 착하다 가격 로켓 배송 ㅠㅠ 매우 만족,1
29762,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",가격 대비 좋다 보통 USB 타입 개입 판매 되다 충전기 포함 가격 상당히 괜찮다,1
29763,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",정품 맞다 같다 그전 쿠 팡 삼성 정품 충전기 사다 발열 문제 쓰다 요건 괜찮다,1
29764,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",갤럭시 노트 인 시간 충전 충전 되다 이리하다 돈 주다 살다 의미 없다 불량 인,0
29767,"삼성전자 USB C타입 급속 여행용 핸드폰충전기 EP-TA20, 블랙, 1개",두다 째다 사용 잘 되다 삼성 마크 제대로 박히다 있다 아마 벌다 크로 되다 박스 없다 같다 제품 문제없이 잘 사용 되다,1
